Control1,Program,Date,Year,Month,Day,Location,Grid,Secchi Depth (cm)
923196,Pamlico Sound Survey(APES),6/17/2009,2009,6,17,SNDY PT/O.FLD.PT-MOUTH,YQ16,69
923197,Pamlico Sound Survey(APES),6/17/2009,2009,6,17,DRNT/PNGO PT-SNDY/OFLD,YM14,62
923198,Pamlico Sound Survey(APES),6/18/2009,2009,6,18,GUM PT./GARRISON PT. TO MOUTH,YU13,81
923199,Pamlico Sound Survey(APES),6/18/2009,2009,6,18,GUM PT./GARRISON PT. TO MOUTH,YS7,70
924694,Pamlico Sound Survey(APES),9/29/2009,2009,9,29,CHERRY PT/WILK. PT TO NEW BERN,ZP82,114
924695,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,MOUTH TO CHERRY PT/WILKINSON PT.,ZO12,145
924696,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ14,142
924697,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,MOUTH TO CHERRY PT/WILKINSON PT.,ZQ16,168
924698,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,MOUTH TO CHERRY PT/WILKINSON PT.,ZO17,116
924699,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZH22,132
924700,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZN29,182
924701,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZN36,120
924702,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZM38,128
924703,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZN42,102
924704,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZI37,100
924705,Pamlico Sound Survey(APES),9/30/2009,2009,9,30,WEST OF BLUFF SHOAL,ZF40,118
924801,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,ZE45,138
924802,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,WEST OF BLUFF SHOAL,ZG44,140
924803,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,ZB49,145
924804,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,ZA54,139
924805,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,YU55,128
924806,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,YT53,125
924807,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,YV61,134
924808,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,YZ67,208
924809,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YT63,80
924810,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YU67,85
924811,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YT69,83
924812,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,ZH49,146
924813,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,HOWARD REEF,ZH53,164
924814,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,E. OF BLUFF TO LONG SH./RODAN.,ZE48,81
924815,Pamlico Sound Survey(APES),10/1/2009,2009,10,1,BLUFF SHOAL,ZD46,140
924816,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,E. OF BLUFF TO LONG SH./RODAN.,YW50,28
924817,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,WEST BLUFF BAY,YX43,20
924818,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,JUNIPER BAY,YW36,19
924819,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,WEST OF BLUFF SHOAL,YZ27,88
924820,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,WEST OF BLUFF SHOAL,YX25,99
924821,Pamlico Sound Survey(APES),10/7/2009,2009,10,7,GUM PT./GARRISON PT. TO MOUTH,YV21,85
925798,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YR69,85
925799,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YR77,185
925800,Pamlico Sound Survey(APES),10/5/2009,2009,10,5,E. OF BLUFF TO LONG SH./RODAN.,YN74,131
925801,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,E. OF BLUFF TO LONG SH./RODAN.,YL61,87
925802,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,E. OF BLUFF TO LONG SH./RODAN.,YJ73,112
925803,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YH71,116
925804,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YG75,152
925805,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YE77,148
925806,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YD75,114
925807,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,X72,73
925808,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,GUM PT./GARRISON PT. TO MOUTH,YV18,102
925809,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,SNDY PT/O.FLD.PT-MOUTH,YR16,88
925810,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,UPSTREAM DRNT/PUNGO PT,YL18,112
925811,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,DRNT/PNGO PT-SNDY/OFLD,YO15,98
925812,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,GUM PT./GARRISON PT. TO MOUTH,YU15,112
925813,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,GUM PT./GARRISON PT. TO MOUTH,YV13,75
925814,Pamlico Sound Survey(APES),10/8/2009,2009,10,8,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YR1,115
926132,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,CROATAN SOUND,T68,73
926133,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YA68,92
926134,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YD69,127
926135,Pamlico Sound Survey(APES),10/6/2009,2009,10,6,LONG SH./RODAN. TO ROAN.MAR.LT.,YF70,126
1023998,Pamlico Sound Survey(APES),6/7/2010,2010,6,7,SOUTH RIVER,ZR15,87
1023999,Pamlico Sound Survey(APES),6/7/2010,2010,6,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZS7,83
1024000,Pamlico Sound Survey(APES),6/7/2010,2010,6,7,MOUTH TO CHERRY PT/WILKINSON PT.,ZU4,90
1024001,Pamlico Sound Survey(APES),6/7/2010,2010,6,7,GUM THICKET SHOAL,ZN15,92
1024002,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,MOUTH TO CHERRY PT/WILKINSON PT.,ZL18,84
1024003,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,SWAN CREEK,ZK17,85
1024004,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,RACCOON ISLAND,ZL26,115
1024005,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,BRANT ISLAND SHOAL,ZI32,95
1024006,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,WEST OF BLUFF SHOAL,ZI34,105
1024007,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,BRANT ISLAND SHOAL,ZH31,105
1024008,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,WEST OF BLUFF SHOAL,ZG32,95
1024009,Pamlico Sound Survey(APES),6/8/2010,2010,6,8,WEST OF BLUFF SHOAL,ZL38,100
1024010,Pamlico Sound Survey(APES),6/14/2010,2010,6,14,E. OF BLUFF TO LONG SH./RODAN.,ZF55,115
1024011,Pamlico Sound Survey(APES),6/14/2010,2010,6,14,E. OF BLUFF TO LONG SH./RODAN.,ZD58,110
1024012,Pamlico Sound Survey(APES),6/14/2010,2010,6,14,E. OF BLUFF TO LONG SH./RODAN.,ZC58,124
1024013,Pamlico Sound Survey(APES),6/14/2010,2010,6,14,E. OF BLUFF TO LONG SH./RODAN.,YZ55,70
1024014,Pamlico Sound Survey(APES),6/14/2010,2010,6,14,E. OF BLUFF TO LONG SH./RODAN.,YY55,68
1024015,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YY62,127
1024016,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YY63,125
1024017,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YW59,97
1024018,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YV58,100
1024019,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YV61,98
1024020,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YP63,80
1024021,Pamlico Sound Survey(APES),6/15/2010,2010,6,15,E. OF BLUFF TO LONG SH./RODAN.,YQ55,80
1024022,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,E. OF BLUFF TO LONG SH./RODAN.,YJ60,65
1024023,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YH71,115
1024024,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YH70,115
1024025,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YG69,108
1024026,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YD69,112
1024027,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,Z68,65
1024028,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,U71,110
1024029,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YB73,95
1024030,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,LONG SH./RODAN. TO ROAN.MAR.LT.,YD75,
1024031,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,E. OF BLUFF TO LONG SH./RODAN.,YK74,98
1024032,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,E. OF BLUFF TO LONG SH./RODAN.,YN71,105
1024033,Pamlico Sound Survey(APES),6/16/2010,2010,6,16,E. OF BLUFF TO LONG SH./RODAN.,YP69,115
1024034,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,GULL SHOAL,YU51,70
1024035,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,E. OF BLUFF TO LONG SH./RODAN.,YY51,95
1024036,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,BLUFF SHOAL,ZB46,95
1024037,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,ZA43,85
1024038,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST BLUFF BAY,YX43,68
1024039,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,YX37,78
1024040,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,ZB37,98
1024041,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,ZC38,98
1024042,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,ZC27,110
1024043,Pamlico Sound Survey(APES),6/17/2010,2010,6,17,WEST OF BLUFF SHOAL,ZB28,110
1024044,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,SNDY PT/O.FLD.PT-MOUTH,YR17,100
1024045,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,DRNT/PNGO PT-SNDY/OFLD,YM14,68
1024046,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,DRNT/PNGO PT-SNDY/OFLD,YP15,65
1024047,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,GUM PT./GARRISON PT. TO MOUTH,YV13,105
1024048,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,GUM PT./GARRISON PT. TO MOUTH,YT7,90
1024049,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,GUM PT./GARRISON PT. TO MOUTH,YS5,60
1024050,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YS2,58
1024051,Pamlico Sound Survey(APES),6/18/2010,2010,6,18,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YQ88,58
1024623,Pamlico Sound Survey(APES),9/13/2010,2010,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZS7,130
1024624,Pamlico Sound Survey(APES),9/13/2010,2010,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZS5,130
1024625,Pamlico Sound Survey(APES),9/13/2010,2010,9,13,CHERRY PT/WILK. PT TO NEW BERN,ZP81,80
1024626,Pamlico Sound Survey(APES),9/13/2010,2010,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZN18,90
1024627,Pamlico Sound Survey(APES),9/13/2010,2010,9,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZO18,115
1024628,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,BAY RIVER,ZG14,130
1024629,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZJ25,150
1024630,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZQ36,160
1024631,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZI38,160
1024632,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZF34,130
1024633,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZG39,140
1024634,Pamlico Sound Survey(APES),9/14/2010,2010,9,14,WEST OF BLUFF SHOAL,ZG40,140
1024635,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,E. OF BLUFF TO LONG SH./RODAN.,ZF58,125
1024636,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,E. OF BLUFF TO LONG SH./RODAN.,ZD56,130
1024637,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,E. OF BLUFF TO LONG SH./RODAN.,YW71,130
1024638,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,E. OF BLUFF TO LONG SH./RODAN.,YS72,130
1024639,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YF73,120
1024640,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,YF71,120
1024641,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,LONG SH./RODAN. TO ROAN.MAR.LT.,Z68,120
1024642,Pamlico Sound Survey(APES),9/15/2010,2010,9,15,CROATAN SOUND,S67,120
1024643,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,LONG SHOAL,YJ66,125
1024644,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,LONG SHOAL,YI64,130
1024645,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YN64,120
1024646,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YO62,125
1024647,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YQ62,125
1024648,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YQ67,125
1024649,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YU62,130
1024650,Pamlico Sound Survey(APES),9/16/2010,2010,9,16,E. OF BLUFF TO LONG SH./RODAN.,YW59,120
1024651,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,ZA52,122
1024652,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YU61,104
1024653,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YT61,79
1024654,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YO59,90
1024655,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YM54,99
1024656,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YP57,100
1024657,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YU57,98
1024658,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YT50,80
1024659,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YY45,90
1024660,Pamlico Sound Survey(APES),9/21/2010,2010,9,21,E. OF BLUFF TO LONG SH./RODAN.,YZ47,90
1024661,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZE50,125
1024662,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,E. OF BLUFF TO LONG SH./RODAN.,ZC50,125
1024663,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,WEST OF BLUFF SHOAL,YZ38,160
1024664,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,WEST OF BLUFF SHOAL,YY38,100
1024665,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,WEST OF BLUFF SHOAL,YX37,125
1024666,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,WEST OF BLUFF SHOAL,ZA31,142
1024667,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,UPPER MIDDLE GROUND,ZA30,142
1024668,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,UPPER MIDDLE GROUND,YZ29,135
1024669,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,GUM PT./GARRISON PT. TO MOUTH,YW20,105
1024670,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,SNDY PT/O.FLD.PT-MOUTH,YQ16,110
1024671,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,DRNT/PNGO PT-SNDY/OFLD,YP15,100
1024672,Pamlico Sound Survey(APES),9/22/2010,2010,9,22,UPSTREAM DRNT/PUNGO PT,YL16,90
1024673,Pamlico Sound Survey(APES),9/23/2010,2010,9,23,GUM PT./GARRISON PT. TO MOUTH,YT7,100
1024674,Pamlico Sound Survey(APES),9/23/2010,2010,9,23,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YQ85,60
1024675,Pamlico Sound Survey(APES),9/23/2010,2010,9,23,GUM PT./GARRISON PT. TO MOUTH,YU10,120
1024676,Pamlico Sound Survey(APES),9/23/2010,2010,9,23,GUM PT./GARRISON PT. TO MOUTH,YU11,120
1117762,Pamlico Sound Survey(APES),6/13/2011,2011,6,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZO12,70
1117763,Pamlico Sound Survey(APES),6/13/2011,2011,6,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZU3,120
1117764,Pamlico Sound Survey(APES),6/13/2011,2011,6,13,CHERRY PT/WILK. PT TO NEW BERN,ZS88,120
1117765,Pamlico Sound Survey(APES),6/13/2011,2011,6,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZP11,100
1117766,Pamlico Sound Survey(APES),6/13/2011,2011,6,13,MOUTH TO CHERRY PT/WILKINSON PT.,ZP17,100
1117767,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,BAY RIVER,ZG14,90
1117768,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,BRANT ISLAND SHOAL,ZH29,120
1117769,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,WEST OF BLUFF SHOAL,ZJ29,120
1117770,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,WEST OF BLUFF SHOAL,ZP33,140
1117771,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,WEST OF BLUFF SHOAL,ZP35,145
1117772,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,WEST OF BLUFF SHOAL,ZL39,165
1117773,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,WEST OF BLUFF SHOAL,ZK38,155
1117774,Pamlico Sound Survey(APES),6/14/2011,2011,6,14,BLUFF SHOAL,ZG45,110
1117775,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZG52,140
1117776,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZD53,110
1117777,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,ZB52,90
1117778,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,OCRACOKE ISLAND,ZE60,135
1117779,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,YY68,110
1117780,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,YX69,110
1117781,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,YW72,140
1117782,Pamlico Sound Survey(APES),6/15/2011,2011,6,15,E. OF BLUFF TO LONG SH./RODAN.,YZ55,130
1117783,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,EAST OF BLUFF,ZH50,175
1117784,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,BLUFF SHOAL,ZH46,160
1117785,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,BLUFF SHOAL,ZC46,165
1117786,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,E. OF BLUFF TO LONG SH./RODAN.,YZ48,110
1117787,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,E. OF BLUFF TO LONG SH./RODAN.,YX49,115
1117788,Pamlico Sound Survey(APES),6/16/2011,2011,6,16,GULL SHOAL,YT51,100
1118189,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,E. OF BLUFF TO LONG SH./RODAN.,YW61,118
1118190,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,E. OF BLUFF TO LONG SH./RODAN.,YS59,105
1118191,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,E. OF BLUFF TO LONG SH./RODAN.,YP68,95
1118192,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,E. OF BLUFF TO LONG SH./RODAN.,YQ75,120
1118193,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,E. OF BLUFF TO LONG SH./RODAN.,YJ77,80
1118194,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,LONG SH./RODAN. TO ROAN.MAR.LT.,YF77,75
1118195,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,LONG SH./RODAN. TO ROAN.MAR.LT.,YA72,90
1118196,Pamlico Sound Survey(APES),6/21/2011,2011,6,21,CROATAN SOUND,Q68,55
1118197,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,E. OF BLUFF TO LONG SH./RODAN.,YN66,105
1118198,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,E. OF BLUFF TO LONG SH./RODAN.,YO64,100
1118199,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,E. OF BLUFF TO LONG SH./RODAN.,YP63,100
1118200,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,E. OF BLUFF TO LONG SH./RODAN.,YN61,85
1118201,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,GIBBS SHOAL,YP55,95
1118202,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,INNER MIDDLE GROUND,ZC33,120
1118203,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,GREAT ISLAND,YZ34,140
1118204,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,GREAT ISLAND,YY33,105
1118205,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,GREAT ISLAND,YX32,105
1118206,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,GREAT ISLAND,YX31,100
1118207,Pamlico Sound Survey(APES),6/22/2011,2011,6,22,WEST OF BLUFF SHOAL,YX24,110
1118208,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,SNDY PT/O.FLD.PT-MOUTH,YT18,85
1118209,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,DRNT/PNGO PT-SNDY/OFLD,YM14,75
1118210,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,DRNT/PNGO PT-SNDY/OFLD,YP15,75
1118211,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,GUM PT./GARRISON PT. TO MOUTH,YV13,90
1118212,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,GUM PT./GARRISON PT. TO MOUTH,YT10,95
1118213,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YQ88,65
1118214,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,GUM PT./GARRISON PT. TO MOUTH,YU10,105
1118215,Pamlico Sound Survey(APES),6/23/2011,2011,6,23,GUM PT./GARRISON PT. TO MOUTH,YU13,75
1123198,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,UPSTREAM DRNT/PUNGO PT,YL18,70
1123199,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,DRNT/PNGO PT-SNDY/OFLD,YM14,80
1123200,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,DRNT/PNGO PT-SNDY/OFLD,YP15,80
1123201,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,GUM PT./GARRISON PT. TO MOUTH,YU15,110
1123202,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,GUM PT./GARRISON PT. TO MOUTH,YT6,110
1123203,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YR3,35
1123204,Pamlico Sound Survey(APES),9/22/2011,2011,9,22,MAULS PT/RGGD PT-GUM PT/GRRSN PT,YQ88,35
1123205,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,YZ44,85
1123206,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,YZ43,80
1123207,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,ZB39,
1123208,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,YZ39,90
1123209,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,YX37,85
1123210,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,WEST OF BLUFF SHOAL,YX27,85
1123211,Pamlico Sound Survey(APES),9/21/2011,2011,9,21,GUM PT./GARRISON PT. TO MOUTH,YX20,85
