"","Year","gridID","Speciescommonname","Survey","mean_CPUE_stdzd"
"4304",2018,348,"blue catfish","P915",0
"4305",2018,376,"blue catfish","P915",0
"4306",2018,377,"blue catfish","P915",0
"4307",2018,406,"blue catfish","P915",0
"4308",2019,348,"blue catfish","P915",0
"4309",2019,379,"blue catfish","P915",0
"4310",2019,406,"blue catfish","P915",0.000332667997338656
"4311",2019,407,"blue catfish","P915",0
"4312",2019,377,"blue catfish","P915",0
"4313",2004,406,"blue catfish","P915",0
"4314",2004,349,"blue catfish","P915",0
"4315",2004,347,"blue catfish","P915",0
"4316",2004,376,"blue catfish","P915",0
"4317",2004,379,"blue catfish","P915",0
"4318",2005,377,"blue catfish","P915",0
"4319",2005,406,"blue catfish","P915",0
"4320",2005,378,"blue catfish","P915",0
"4321",2005,379,"blue catfish","P915",0
"4322",2005,347,"blue catfish","P915",0
"4323",2006,379,"blue catfish","P915",0
"4324",2006,348,"blue catfish","P915",0
"4325",2006,376,"blue catfish","P915",0
"4326",2006,406,"blue catfish","P915",0
"4327",2007,376,"blue catfish","P915",0
"4328",2007,378,"blue catfish","P915",0
"4329",2007,377,"blue catfish","P915",0
"4330",2007,406,"blue catfish","P915",0
"4331",2008,378,"blue catfish","P915",0
"4332",2008,377,"blue catfish","P915",0
"4333",2008,406,"blue catfish","P915",0
"4334",2008,348,"blue catfish","P915",0
"4335",2009,348,"blue catfish","P915",0
"4336",2009,347,"blue catfish","P915",0
"4337",2009,377,"blue catfish","P915",0
"4338",2009,379,"blue catfish","P915",0
"4339",2009,406,"blue catfish","P915",0
"4340",2010,407,"blue catfish","P915",0
"4341",2015,347,"blue catfish","P915",0
"4342",2004,377,"blue catfish","P915",0
"4343",2004,378,"blue catfish","P915",0
"4344",2010,253,"blue catfish","P915",0
"4345",2010,283,"blue catfish","P915",0
"4346",2011,283,"blue catfish","P915",0
"4347",2011,253,"blue catfish","P915",0
"4348",2012,253,"blue catfish","P915",0
"4349",2012,283,"blue catfish","P915",0
"4350",2013,283,"blue catfish","P915",0
"4351",2013,253,"blue catfish","P915",0
"4352",2014,283,"blue catfish","P915",0
"4353",2014,253,"blue catfish","P915",0
"4354",2015,283,"blue catfish","P915",0
"4355",2015,253,"blue catfish","P915",0
"4356",2016,283,"blue catfish","P915",0
"4357",2016,253,"blue catfish","P915",0
"4358",2017,253,"blue catfish","P915",0
"4359",2017,283,"blue catfish","P915",0
"4360",2018,253,"blue catfish","P915",0
"4361",2018,283,"blue catfish","P915",0
"4362",2019,283,"blue catfish","P915",0
"4363",2019,253,"blue catfish","P915",0
"4364",2008,253,"blue catfish","P915",0
"4365",2008,283,"blue catfish","P915",0
"4366",2009,283,"blue catfish","P915",0
"4367",2009,253,"blue catfish","P915",0
"4368",2010,526,"blue catfish","P915",0
"4369",2010,500,"blue catfish","P915",0
"4370",2010,530,"blue catfish","P915",0
"4371",2010,527,"blue catfish","P915",0
"4372",2010,499,"blue catfish","P915",0
"4373",2010,560,"blue catfish","P915",0
"4374",2011,499,"blue catfish","P915",0
"4375",2011,529,"blue catfish","P915",0
"4376",2011,527,"blue catfish","P915",0
"4377",2011,528,"blue catfish","P915",0
"4378",2011,526,"blue catfish","P915",0
"4379",2012,527,"blue catfish","P915",0
"4380",2012,530,"blue catfish","P915",0
"4381",2012,498,"blue catfish","P915",0
"4382",2012,529,"blue catfish","P915",0
"4383",2012,528,"blue catfish","P915",0
"4384",2012,526,"blue catfish","P915",0
"4385",2012,499,"blue catfish","P915",0
"4386",2013,499,"blue catfish","P915",0
"4387",2013,560,"blue catfish","P915",0
"4388",2013,527,"blue catfish","P915",0
"4389",2013,498,"blue catfish","P915",0
"4390",2013,530,"blue catfish","P915",0
"4391",2014,530,"blue catfish","P915",0
"4392",2014,526,"blue catfish","P915",0
"4393",2014,498,"blue catfish","P915",0
"4394",2014,499,"blue catfish","P915",0
"4395",2015,559,"blue catfish","P915",0
"4396",2015,527,"blue catfish","P915",0
"4397",2015,497,"blue catfish","P915",0
"4398",2015,499,"blue catfish","P915",0
"4399",2015,560,"blue catfish","P915",0
"4400",2015,526,"blue catfish","P915",0
"4401",2015,498,"blue catfish","P915",0
"4402",2016,560,"blue catfish","P915",0
"4403",2016,526,"blue catfish","P915",0
"4404",2016,529,"blue catfish","P915",0
"4405",2016,499,"blue catfish","P915",0
"4406",2016,527,"blue catfish","P915",0
"4407",2016,498,"blue catfish","P915",0
"4408",2017,498,"blue catfish","P915",0
"4409",2017,527,"blue catfish","P915",0
"4410",2017,529,"blue catfish","P915",0
"4411",2017,526,"blue catfish","P915",0
"4412",2017,560,"blue catfish","P915",0
"4413",2018,498,"blue catfish","P915",0
"4414",2018,526,"blue catfish","P915",0
"4415",2018,530,"blue catfish","P915",0
"4416",2018,528,"blue catfish","P915",0
"4417",2019,528,"blue catfish","P915",0
"4418",2019,498,"blue catfish","P915",0
"4419",2019,529,"blue catfish","P915",0
"4420",2019,526,"blue catfish","P915",0
"4421",2019,497,"blue catfish","P915",0
"4422",2019,499,"blue catfish","P915",0
"4423",2019,560,"blue catfish","P915",0
"4424",2019,527,"blue catfish","P915",0
"4425",2004,526,"blue catfish","P915",0
"4426",2004,527,"blue catfish","P915",0
"4427",2004,499,"blue catfish","P915",0
"4428",2004,530,"blue catfish","P915",0
"4429",2005,499,"blue catfish","P915",0
"4430",2005,529,"blue catfish","P915",0
"4431",2005,527,"blue catfish","P915",0
"4432",2005,526,"blue catfish","P915",0
"4433",2005,528,"blue catfish","P915",0
"4434",2005,530,"blue catfish","P915",0
"4435",2005,498,"blue catfish","P915",0
"4436",2006,499,"blue catfish","P915",0
"4437",2006,530,"blue catfish","P915",0
"4438",2006,527,"blue catfish","P915",0
"4439",2006,498,"blue catfish","P915",0
"4440",2006,560,"blue catfish","P915",0
"4441",2006,526,"blue catfish","P915",0
"4442",2006,528,"blue catfish","P915",0
"4443",2007,499,"blue catfish","P915",0
"4444",2007,530,"blue catfish","P915",0
"4445",2007,526,"blue catfish","P915",0
"4446",2007,497,"blue catfish","P915",0
"4447",2007,529,"blue catfish","P915",0
"4448",2007,528,"blue catfish","P915",0
"4449",2008,496,"blue catfish","P915",0
"4450",2008,529,"blue catfish","P915",0
"4451",2008,498,"blue catfish","P915",0
"4452",2008,528,"blue catfish","P915",0
"4453",2008,526,"blue catfish","P915",0
"4454",2008,530,"blue catfish","P915",0
"4455",2008,499,"blue catfish","P915",0
"4456",2009,559,"blue catfish","P915",0
"4457",2009,527,"blue catfish","P915",0
"4458",2009,498,"blue catfish","P915",0
"4459",2009,499,"blue catfish","P915",0
"4460",2009,530,"blue catfish","P915",0
"4461",2009,526,"blue catfish","P915",0
"4462",2004,528,"blue catfish","P915",0
"4463",2004,498,"blue catfish","P915",0
"4464",2010,504,"blue catfish","P915",0
"4465",2010,501,"blue catfish","P915",0
"4466",2010,472,"blue catfish","P915",0
"4467",2010,566,"blue catfish","P915",0
"4468",2010,565,"blue catfish","P915",0
"4469",2010,502,"blue catfish","P915",0
"4470",2011,504,"blue catfish","P915",0
"4471",2011,596,"blue catfish","P915",0
"4472",2011,501,"blue catfish","P915",0
"4473",2011,473,"blue catfish","P915",0
"4474",2011,566,"blue catfish","P915",0
"4475",2011,503,"blue catfish","P915",0
"4476",2012,531,"blue catfish","P915",0
"4477",2012,535,"blue catfish","P915",0
"4478",2012,565,"blue catfish","P915",0
"4479",2012,504,"blue catfish","P915",0
"4480",2012,502,"blue catfish","P915",0
"4481",2012,595,"blue catfish","P915",0
"4482",2012,501,"blue catfish","P915",0
"4483",2013,501,"blue catfish","P915",0
"4484",2013,502,"blue catfish","P915",0
"4485",2013,504,"blue catfish","P915",0
"4486",2013,596,"blue catfish","P915",0
"4487",2013,565,"blue catfish","P915",0
"4488",2013,566,"blue catfish","P915",0
"4489",2014,502,"blue catfish","P915",0
"4490",2014,565,"blue catfish","P915",0
"4491",2014,501,"blue catfish","P915",0
"4492",2014,504,"blue catfish","P915",0
"4493",2014,531,"blue catfish","P915",0
"4494",2015,565,"blue catfish","P915",0
"4495",2015,502,"blue catfish","P915",0
"4496",2015,503,"blue catfish","P915",0
"4497",2015,500,"blue catfish","P915",0
"4498",2015,504,"blue catfish","P915",0
"4499",2015,535,"blue catfish","P915",0
"4500",2015,501,"blue catfish","P915",0
"4501",2001,501,"blue catfish","P915",0
"4502",2001,565,"blue catfish","P915",0
"4503",2001,504,"blue catfish","P915",0
"4504",2001,596,"blue catfish","P915",0
"4505",2001,502,"blue catfish","P915",0
"4506",2016,531,"blue catfish","P915",0
"4507",2016,504,"blue catfish","P915",0
"4508",2016,501,"blue catfish","P915",0
"4509",2016,502,"blue catfish","P915",0
"4510",2016,596,"blue catfish","P915",0
"4511",2016,534,"blue catfish","P915",0
"4512",2017,566,"blue catfish","P915",0
"4513",2017,500,"blue catfish","P915",0
"4514",2017,502,"blue catfish","P915",0
"4515",2017,501,"blue catfish","P915",0
"4516",2017,565,"blue catfish","P915",0
"4517",2017,504,"blue catfish","P915",0
"4518",2017,496,"blue catfish","P915",0
"4519",2018,501,"blue catfish","P915",0
"4520",2018,502,"blue catfish","P915",0
"4521",2018,504,"blue catfish","P915",0
"4522",2018,503,"blue catfish","P915",0
"4523",2018,565,"blue catfish","P915",0
"4524",2019,504,"blue catfish","P915",0
"4525",2019,565,"blue catfish","P915",0
"4526",2019,531,"blue catfish","P915",0
"4527",2019,502,"blue catfish","P915",0
"4528",2002,504,"blue catfish","P915",0
"4529",2002,565,"blue catfish","P915",0
"4530",2002,501,"blue catfish","P915",0
"4531",2002,473,"blue catfish","P915",0
"4532",2002,597,"blue catfish","P915",0
"4533",2002,502,"blue catfish","P915",0
"4534",2003,504,"blue catfish","P915",0
"4535",2003,596,"blue catfish","P915",0
"4536",2003,500,"blue catfish","P915",0
"4537",2003,503,"blue catfish","P915",0
"4538",2003,597,"blue catfish","P915",0
"4539",2003,501,"blue catfish","P915",0
"4540",2003,502,"blue catfish","P915",0
"4541",2004,504,"blue catfish","P915",0
"4542",2004,566,"blue catfish","P915",0
"4543",2004,531,"blue catfish","P915",0
"4544",2004,472,"blue catfish","P915",0
"4545",2004,597,"blue catfish","P915",0
"4546",2004,500,"blue catfish","P915",0
"4547",2004,502,"blue catfish","P915",0
"4548",2005,502,"blue catfish","P915",0
"4549",2005,504,"blue catfish","P915",0
"4550",2005,595,"blue catfish","P915",0
"4551",2005,501,"blue catfish","P915",0
"4552",2005,503,"blue catfish","P915",0
"4553",2005,534,"blue catfish","P915",0
"4554",2005,566,"blue catfish","P915",0
"4555",2006,565,"blue catfish","P915",0
"4556",2006,502,"blue catfish","P915",0
"4557",2006,504,"blue catfish","P915",0
"4558",2006,595,"blue catfish","P915",0
"4559",2006,501,"blue catfish","P915",0
"4560",2006,500,"blue catfish","P915",0
"4561",2007,504,"blue catfish","P915",0
"4562",2007,566,"blue catfish","P915",0
"4563",2007,531,"blue catfish","P915",0
"4564",2007,502,"blue catfish","P915",0
"4565",2007,595,"blue catfish","P915",0
"4566",2007,501,"blue catfish","P915",0
"4567",2007,503,"blue catfish","P915",0
"4568",2008,504,"blue catfish","P915",0
"4569",2008,597,"blue catfish","P915",0
"4570",2008,501,"blue catfish","P915",0
"4571",2008,472,"blue catfish","P915",0
"4572",2008,534,"blue catfish","P915",0
"4573",2008,595,"blue catfish","P915",0
"4574",2008,503,"blue catfish","P915",0
"4575",2009,504,"blue catfish","P915",0
"4576",2009,595,"blue catfish","P915",0
"4577",2009,501,"blue catfish","P915",0
"4578",2009,472,"blue catfish","P915",0
"4579",2009,596,"blue catfish","P915",0
"4580",2009,502,"blue catfish","P915",0
"4581",2013,595,"blue catfish","P915",0
"4582",2001,597,"blue catfish","P915",0
"4583",2001,472,"blue catfish","P915",0
"4584",2017,535,"blue catfish","P915",0
"4585",2003,473,"blue catfish","P915",0
"4586",2005,565,"blue catfish","P915",0
"4587",2007,565,"blue catfish","P915",0
"4588",2008,565,"blue catfish","P915",0
"4589",2009,565,"blue catfish","P915",0
"4590",2009,597,"blue catfish","P915",0
"4591",2010,69,"blue crab","P915",0.107784431137725
"4592",2010,38,"blue crab","P915",0.0359281437125749
"4593",2010,99,"blue crab","P915",0.0778443113772455
"4594",2010,68,"blue crab","P915",0.0359281437125749
"4595",2011,38,"blue crab","P915",0
"4596",2011,8,"blue crab","P915",0
"4597",2011,98,"blue crab","P915",0.0748502994011976
"4598",2012,98,"blue crab","P915",0.0119760479041916
"4599",2012,99,"blue crab","P915",0.00598802395209581
"4600",2012,68,"blue crab","P915",0.0538922155688623
"4601",2012,69,"blue crab","P915",0.0538922155688623
"4602",2013,98,"blue crab","P915",0.0598802395209581
"4603",2013,69,"blue crab","P915",0.0359281437125749
"4604",2014,69,"blue crab","P915",0.0389221556886228
"4605",2014,98,"blue crab","P915",0.0359281437125748
"4606",2015,98,"blue crab","P915",0.0449101796407186
"4607",2015,38,"blue crab","P915",0
"4608",2015,69,"blue crab","P915",0.0119760479041916
"4609",2016,99,"blue crab","P915",0.0179640718562874
"4610",2016,69,"blue crab","P915",0.0119760479041916
"4611",2016,68,"blue crab","P915",0.00898203592814371
"4612",2017,69,"blue crab","P915",0.031936127744511
"4613",2017,98,"blue crab","P915",0.0179640718562874
"4614",2018,68,"blue crab","P915",0.0269461077844311
"4615",2018,38,"blue crab","P915",0.00598802395209581
"4616",2018,98,"blue crab","P915",0.0119760479041916
"4617",2019,68,"blue crab","P915",0.0568862275449102
"4618",2019,98,"blue crab","P915",0.0119760479041916
"4619",2008,38,"blue crab","P915",0.146706586826347
"4620",2008,99,"blue crab","P915",0.149700598802395
"4621",2008,39,"blue crab","P915",0.029940119760479
"4622",2009,68,"blue crab","P915",0.0389221556886228
"4623",2009,98,"blue crab","P915",0.0149700598802395
"4624",2010,628,"blue crab","P915",0.0094810379241517
"4625",2010,508,"blue crab","P915",0.00931470392548237
"4626",2010,539,"blue crab","P915",0.00399201596806387
"4627",2010,446,"blue crab","P915",0.00798403193612775
"4628",2010,415,"blue crab","P915",0.0179640718562874
"4629",2010,509,"blue crab","P915",0.00399201596806387
"4630",2010,478,"blue crab","P915",0.00499001996007984
"4631",2011,415,"blue crab","P915",0.0279441117764471
"4632",2011,478,"blue crab","P915",0.00898203592814371
"4633",2011,445,"blue crab","P915",0.00998003992015968
"4634",2011,658,"blue crab","P915",0.00499001996007984
"4635",2011,539,"blue crab","P915",0.00199600798403194
"4636",2011,508,"blue crab","P915",0.00998003992015968
"4637",2011,569,"blue crab","P915",0.000998003992015968
"4638",2011,598,"blue crab","P915",0.000998003992015968
"4639",2012,478,"blue crab","P915",0
"4640",2012,569,"blue crab","P915",0
"4641",2012,477,"blue crab","P915",0.000665335994677312
"4642",2012,445,"blue crab","P915",0
"4643",2012,509,"blue crab","P915",0.000998003992015968
"4644",2012,447,"blue crab","P915",0
"4645",2013,447,"blue crab","P915",0.0029940119760479
"4646",2013,538,"blue crab","P915",0.0029940119760479
"4647",2013,478,"blue crab","P915",0.00399201596806387
"4648",2013,445,"blue crab","P915",0
"4649",2013,539,"blue crab","P915",0.00399201596806387
"4650",2013,508,"blue crab","P915",0
"4651",2014,446,"blue crab","P915",0.0029940119760479
"4652",2014,478,"blue crab","P915",0.00399201596806387
"4653",2014,538,"blue crab","P915",0.000998003992015968
"4654",2014,508,"blue crab","P915",0
"4655",2014,509,"blue crab","P915",0.0029940119760479
"4656",2015,478,"blue crab","P915",0.00149700598802395
"4657",2015,446,"blue crab","P915",0.0029940119760479
"4658",2015,415,"blue crab","P915",0
"4659",2015,569,"blue crab","P915",0.000998003992015968
"4660",2001,628,"blue crab","P915",0.0469061876247505
"4661",2001,447,"blue crab","P915",0
"4662",2001,446,"blue crab","P915",0.00499001996007984
"4663",2001,569,"blue crab","P915",0.00798403193612774
"4664",2001,508,"blue crab","P915",0.00598802395209581
"4665",2001,598,"blue crab","P915",0.00898203592814371
"4666",2001,478,"blue crab","P915",0.0179640718562874
"4667",2016,478,"blue crab","P915",0.000998003992015968
"4668",2016,539,"blue crab","P915",0.00598802395209581
"4669",2016,509,"blue crab","P915",0
"4670",2016,446,"blue crab","P915",0.0114770459081836
"4671",2017,477,"blue crab","P915",0.00898203592814371
"4672",2017,446,"blue crab","P915",0.00898203592814371
"4673",2017,447,"blue crab","P915",0.00898203592814371
"4674",2017,508,"blue crab","P915",0.00499001996007984
"4675",2017,509,"blue crab","P915",0.00399201596806387
"4676",2018,447,"blue crab","P915",0.00940975192472199
"4677",2018,569,"blue crab","P915",0.00199600798403194
"4678",2019,446,"blue crab","P915",0.00698602794411178
"4679",2019,447,"blue crab","P915",0.0029940119760479
"4680",2019,415,"blue crab","P915",0.00698602794411178
"4681",2019,508,"blue crab","P915",0.00698602794411178
"4682",2019,569,"blue crab","P915",0.00399201596806387
"4683",2002,477,"blue crab","P915",0
"4684",2002,415,"blue crab","P915",0.00598802395209581
"4685",2002,599,"blue crab","P915",0.00798403193612775
"4686",2002,478,"blue crab","P915",0
"4687",2002,538,"blue crab","P915",0.00266134397870925
"4688",2002,445,"blue crab","P915",0.00199600798403194
"4689",2002,508,"blue crab","P915",0.00199600798403194
"4690",2002,658,"blue crab","P915",0.00798403193612775
"4691",2003,508,"blue crab","P915",0.00499001996007984
"4692",2003,415,"blue crab","P915",0.00598802395209581
"4693",2003,447,"blue crab","P915",0.0139720558882236
"4694",2003,446,"blue crab","P915",0.0139720558882236
"4695",2003,628,"blue crab","P915",0.00698602794411178
"4696",2003,539,"blue crab","P915",0
"4697",2003,658,"blue crab","P915",0.0029940119760479
"4698",2003,478,"blue crab","P915",0.00399201596806387
"4699",2004,414,"blue crab","P915",0.0259481037924152
"4700",2004,478,"blue crab","P915",0.00598802395209581
"4701",2004,598,"blue crab","P915",0.0209580838323353
"4702",2004,568,"blue crab","P915",0.0126413838988689
"4703",2004,447,"blue crab","P915",0.00598802395209581
"4704",2004,508,"blue crab","P915",0.00698602794411178
"4705",2005,628,"blue crab","P915",0.0109780439121757
"4706",2005,508,"blue crab","P915",0.00698602794411178
"4707",2005,569,"blue crab","P915",0.00698602794411178
"4708",2005,538,"blue crab","P915",0.000998003992015968
"4709",2005,446,"blue crab","P915",0.00798403193612775
"4710",2005,445,"blue crab","P915",0.0029940119760479
"4711",2005,447,"blue crab","P915",0.0109780439121757
"4712",2005,509,"blue crab","P915",0.0129740518962076
"4713",2006,477,"blue crab","P915",0.0179640718562874
"4714",2006,447,"blue crab","P915",0.00266134397870925
"4715",2006,568,"blue crab","P915",0.00998003992015968
"4716",2006,569,"blue crab","P915",0.00266134397870925
"4717",2006,628,"blue crab","P915",0.0219560878243513
"4718",2006,539,"blue crab","P915",0.00199600798403194
"4719",2006,478,"blue crab","P915",0.00698602794411178
"4720",2007,509,"blue crab","P915",0.00199600798403194
"4721",2007,598,"blue crab","P915",0.00798403193612775
"4722",2007,446,"blue crab","P915",0.00465735196274118
